Frame,x_5,x_6,x_11,x_12,x_13,x_14,x_15,x_16,y_5,y_6,y_11,y_12,y_13,y_14,y_15,y_16,label
Frame_133,235.6428223,152.89151,225.7442017,166.5912933,273.2042847,126.0453949,253.1945648,145.7950287,408.8348083,408.863678,514.1085815,514.4884033,570.7993164,573.3737793,673.7716064,672.3415527,sitting
Frame_134,235.9869537,154.535965,226.1442566,166.9703217,272.9034119,126.3201141,253.1281281,144.2940674,407.0296326,406.1342163,520.385376,519.9682617,574.3232422,572.4537964,676.8554688,673.729187,sitting
Frame_135,236.2921143,154.8006744,226.2436829,167.0525055,272.7608337,126.201355,253.5307922,144.1773682,406.8856201,406.0726318,520.0766602,519.6627197,573.8040771,571.8475342,677.791687,674.9408569,sitting
Frame_136,236.1490631,154.7610931,226.2749023,167.1845856,272.8237,126.7202682,253.658844,144.0997467,406.7237244,405.8386536,519.5890503,519.1622925,573.710144,571.7348022,677.8998413,675.4799805,sitting
Frame_137,236.0782166,154.9800873,226.4980469,167.6172028,272.999176,126.4451828,253.4781952,144.4895935,406.5995483,405.9016724,520.1676025,519.8175049,574.5900879,572.887146,677.439209,675.1710815,sitting
Frame_138,236.0978699,155.1452789,226.5341492,167.7267761,272.7755432,126.5599976,253.9650726,144.678833,406.5312805,405.9215698,519.8444824,519.456665,574.7826538,572.5582275,677.7338257,675.0213623,sitting
Frame_139,236.3891602,155.3726196,226.3891602,167.5604095,272.7722473,127.3229065,254.0729523,144.9896393,406.454834,405.8798523,519.2358398,518.8826904,574.7362061,572.8322754,678.567688,675.6551514,sitting
Frame_140,236.5501862,155.609787,226.7428436,167.9687805,272.5487671,127.3780136,254.2064514,145.2233582,406.4238586,406.07901,519.4733276,519.1640015,575.012207,573.1036377,678.5145874,675.3635254,sitting
Frame_141,236.8273773,155.4695435,227.4288177,168.4651642,272.6023865,126.7801514,253.9136353,145.9037018,406.7172546,406.2473755,520.2294312,519.9064331,574.993042,573.1842041,678.4078369,675.3968506,sitting
Frame_142,237.0603638,155.8157654,227.5651093,168.6474152,273.0740967,127.0017242,254.1982269,146.1859436,406.9751892,406.5918884,520.1784058,519.8945923,575.0882568,573.4688721,678.5561523,675.7532349,sitting
Frame_143,237.5887909,155.9293671,227.9223938,168.7220001,272.8085022,127.2719727,254.5960236,146.130661,407.5027161,407.177124,520.2368774,519.979126,575.9164429,574.3841553,678.1027222,675.5914307,sitting
Frame_144,238.054718,155.844696,228.2211914,168.6831818,272.7821045,127.4225998,254.6725769,145.8122864,407.8192139,407.4718628,520.12854,519.8708496,575.9972534,574.4037476,678.3013916,676.1034546,sitting
Frame_145,238.3653259,155.9061279,228.3106384,168.612915,273.4737549,127.4246216,254.2860718,146.1602936,407.8547974,407.4586792,519.8388672,519.519043,576.5085449,574.7045288,677.8516235,675.6500854,sitting
Frame_146,238.1053467,155.8043213,227.8200378,168.1958008,273.1089478,127.8343964,254.6474304,145.5767365,408.053772,407.8406372,519.9143677,519.7078857,576.6663208,575.1953735,678.3527832,676.230896,sitting
Frame_147,238.0820923,155.498703,227.7921295,167.9483643,273.2980347,127.2935867,254.7988129,145.080307,408.7059326,407.9833679,519.96875,519.6115723,577.0344849,575.5548096,678.3968506,676.4459839,sitting
Frame_148,238.1530762,155.5307922,228.2156525,168.3204346,273.2684937,127.2943573,254.8981323,145.2223969,409.328125,408.7003479,520.5288086,520.1714478,576.5114136,574.888916,678.5496216,676.1508789,sitting
Frame_149,238.5151978,155.8665009,228.4538422,168.4730682,273.5245972,127.470047,255.063797,144.7746429,410.2005005,409.4282227,520.9690552,520.5352783,576.6516724,574.9365234,678.5332642,676.4770508,sitting
Frame_150,239.3057556,156.3071747,228.7452087,168.5051727,273.2760315,128.125061,254.9319153,144.110321,410.5684814,409.8063049,521.80896,521.4588623,577.8419189,576.8691406,678.8735962,676.8198242,sitting
Frame_151,239.8116913,156.5630188,229.5032501,169.0254822,275.1210022,129.2527161,255.3909149,144.895813,411.0654297,409.8941345,521.7182007,521.1934204,577.5784302,575.8833618,679.2614136,676.095459,sitting
Frame_152,240.1852112,156.9855042,229.2605133,168.6910553,275.4452515,129.4571381,255.2571106,144.8023987,411.7357483,410.4235229,521.8916626,521.3951416,577.8071289,576.1341553,679.1541138,676.7543945,sitting
Frame_153,240.3993073,157.2672882,229.5709076,169.0798645,275.7016296,129.5536499,255.4729156,145.3271332,411.8616638,410.6616821,522.1010132,521.6243896,578.2530518,576.4731445,679.4692993,676.6509399,sitting
Frame_154,240.4327393,157.0681915,229.605957,168.9716187,276.3808594,129.9239502,255.3831177,145.2424927,412.3776855,410.4801941,522.3242798,521.6900024,577.6400757,576.3353882,679.9556885,677.1049805,sitting
Frame_155,239.7007751,155.7525024,230.6274261,169.9196472,277.0243835,128.5209961,254.9770355,147.2907257,413.921814,412.9412231,518.6546021,518.6627808,575.2138672,575.8131104,677.3380127,675.7758789,sitting
Frame_156,239.7512665,153.3193359,229.2341766,168.0106049,272.9534912,131.7637634,254.9635773,145.5681305,416.3511658,415.8426514,517.4901123,518.0142212,574.2235718,576.0122681,674.2922974,673.7908936,sitting
Frame_157,240.0713654,153.1638947,229.4738617,168.0906982,271.9823303,132.3865967,255.2087708,145.1958313,417.1206665,417.0569153,518.2158813,518.9001465,573.5319214,575.5466919,674.4377441,673.7911377,sitting
Frame_158,240.6098328,152.8468628,230.1291046,168.2980804,271.1877747,132.8347626,255.6514587,145.4812164,417.8658142,418.1293335,519.2728882,520.1318359,573.4206543,575.8215942,674.4733276,673.7686157,sitting
Frame_159,241.1858673,152.9716339,230.0843201,167.9931793,270.901001,133.405838,256.1780701,144.6209869,418.3313293,418.4559937,519.9910278,520.7835693,572.6848145,574.5396118,674.5234375,673.8917236,sitting
Frame_160,242.5143738,156.6771088,232.0666656,170.947464,273.3217163,129.8473511,255.4688721,146.1457062,417.1503296,415.2901917,527.0789795,526.2365112,578.7445068,578.9299927,681.2744141,679.2666016,sitting
Frame_161,241.9164581,155.6126251,231.5863495,170.3691406,272.0235596,130.3856049,255.8103333,146.0541382,417.2541809,415.7115479,526.8565063,526.1697998,577.874939,578.4746704,680.9362793,678.5630493,sitting
Frame_162,242.6961823,154.8939056,232.4386902,170.2484894,271.453064,130.3767395,256.4631653,146.1247101,420.3793335,418.5117798,528.484314,527.5791626,577.6660767,577.4345093,680.6903687,677.2616577,sitting
Frame_163,242.4500427,154.9476166,232.829483,170.8685303,271.381897,129.7283936,255.5394897,146.2414398,420.0570984,419.0369873,529.0643921,528.4626465,579.6893311,579.5452271,681.4014282,679.0031128,sitting
Frame_164,243.0131378,154.626709,232.8041687,170.4804077,270.2690735,130.439209,256.1826172,145.9826508,419.9203491,419.6516113,528.9851074,528.6057739,581.1820679,580.8307495,680.9979858,677.7157593,sitting
Frame_165,242.3728333,152.3534393,232.3703308,169.2541046,270.135498,133.3432922,256.3874817,145.1945648,421.3909912,421.300415,529.4000854,529.3364258,580.5114136,582.2998657,680.5800171,677.699585,sitting
