Frame,x_5,x_6,x_11,x_12,x_13,x_14,x_15,x_16,y_5,y_6,y_11,y_12,y_13,y_14,y_15,y_16,label
Frame_134,239.3291168,247.4865112,235.5160675,243.3105927,234.6922302,242.9019623,225.6197662,234.779892,267.0423279,276.2123718,417.5627747,422.4433594,545.2664185,550.2215576,663.4381714,671.6729736,standing
Frame_135,239.4235382,247.2930298,235.4251556,243.0239868,234.754425,242.7925262,225.5099335,234.8425903,266.8259888,276.0707092,417.3699341,422.2899475,544.8838501,549.8557739,663.3425903,671.5635376,standing
Frame_136,239.5374298,247.0197601,235.6256104,242.9915161,234.7977295,242.7708893,225.2060699,234.9535522,266.9296875,276.1950684,418.0501709,422.993988,545.4647827,550.4807129,663.5547485,671.8359375,standing
Frame_137,239.860321,246.9042206,235.8739624,242.8868256,234.7285461,242.5014343,225.2446136,234.5067749,266.8237305,276.1270142,417.9657898,422.9548035,544.9658203,550.0653687,663.0881958,671.3135376,standing
Frame_138,239.9466248,246.986145,235.6594086,242.6975098,234.5752106,242.3753052,225.0168304,234.5098572,267.1474304,276.5788269,417.8085022,422.8294678,544.9414673,550.1149292,663.2424316,671.4933472,standing
Frame_139,240.9879456,246.4183807,236.6204071,242.5519409,235.1408691,242.4945374,224.8562469,234.2796021,266.9977417,276.3048706,418.0799866,423.1187134,544.5828857,550.020874,662.6195679,671.0651855,standing
Frame_140,241.3024445,246.3243256,236.9109955,242.4381866,235.7593231,242.6438446,225.3835144,233.8992004,266.9080505,276.0875244,418.0559082,423.1103821,544.656311,550.2311401,662.5513306,671.0264893,standing
Frame_141,241.5816803,246.3930054,237.0878448,242.592453,235.9926453,243.1550293,225.5225525,234.5733948,267.1211548,276.6000366,418.1794128,423.3852844,544.600647,550.3781738,662.4810181,671.1035156,standing
Frame_142,241.6594391,246.5341339,237.0292358,242.7053223,236.3318176,243.7575226,225.5823975,235.032196,266.5259399,276.0491333,417.5421448,422.7966003,543.7391357,549.4279785,662.1693726,670.8817139,standing
Frame_143,241.9911957,246.769104,236.243042,241.8669281,236.9521484,244.2757568,225.8905334,234.6494904,266.1055298,275.1297302,417.947998,422.9811707,543.1795044,548.524231,662.2526855,670.932312,standing
Frame_144,242.195755,246.9865265,234.0132904,238.9118805,237.6308594,243.5123138,225.5767059,234.052063,267.7259521,274.3263855,416.4996338,420.5827942,541.7824097,545.5013428,661.0651245,670.4053345,standing
Frame_145,243.4790039,247.3370056,234.6307831,238.8081818,238.1492004,243.599472,226.0017242,233.5739136,268.0823669,274.5561829,417.1442566,421.1922913,542.0909424,545.9464111,660.652832,669.8560791,standing
Frame_146,244.6198578,247.333847,233.5106964,236.5166321,238.7333679,243.0230103,227.5454865,233.0672607,267.7063293,273.5328674,416.2805786,420.1139832,540.4579468,543.920166,660.0454712,668.6539917,standing
Frame_147,245.1349792,247.8899841,233.133316,236.1177979,238.8238373,242.9670258,227.3186035,233.0546417,267.053772,272.9470215,418.271759,422.0866089,542.3535767,545.567688,661.144165,669.7675171,standing
Frame_148,246.8832397,249.1524658,231.9932251,234.5362091,239.2395172,243.2299194,227.5828705,232.7180939,268.2576599,273.6687622,417.3049316,420.80896,540.213562,543.2141724,660.3146362,668.6798706,standing
Frame_149,248.6994476,249.4214172,230.9590302,232.2064819,238.9838562,242.6447754,226.9078979,232.3859406,268.8267822,273.8387451,416.6535645,420.0021362,540.0783081,543.1199341,660.1974487,668.6192627,standing
Frame_150,249.8468323,251.009903,229.8256683,231.206665,239.4073792,243.161438,226.3600769,231.9863129,270.2448425,275.5924988,417.8922424,421.3392639,542.9728394,546.0310669,661.1794434,669.803772,standing
Frame_151,253.3987427,253.0456238,228.994751,228.9586334,241.0042114,244.1672211,227.17453,232.8215027,272.2672119,278.4804382,416.997345,420.6283569,540.6859741,544.5447388,659.7263794,668.5855103,standing
Frame_152,252.3799744,254.9529114,225.7648315,228.2266235,241.2203217,245.6569214,226.1150055,232.6617126,273.3930054,280.4675903,420.1054993,424.0439453,544.7509155,548.8913574,661.2669678,671.1861572,standing
Frame_153,251.8021545,257.1419678,221.9371185,226.3920898,241.5875397,246.8199005,225.4149933,232.1125946,274.158783,283.3806763,419.9963989,424.9184265,545.3870239,550.4835815,660.4394531,671.5527344,standing
Frame_154,253.1738586,259.6162109,220.3087006,225.1675415,242.3047485,247.0547791,226.0675049,231.2148132,278.5563354,287.342865,422.9736633,427.520874,547.5317383,552.0441895,661.4244385,671.7498779,standing
Frame_155,252.677063,261.729248,214.8652954,222.0350647,241.8562775,248.3043365,224.6287384,231.7039795,281.4807434,290.6774292,424.3326111,428.9007568,548.1889038,552.194458,660.6080322,672.6099854,standing
Frame_156,254.6155853,263.5482483,211.8361053,218.8721313,244.0087738,250.3772278,224.9162903,232.315094,286.0153198,295.5198364,425.3961182,429.9239807,546.8601074,550.9997559,659.0466919,671.675293,standing
Frame_157,258.1049194,266.1670532,210.9603577,216.4597778,246.6711884,252.9124908,223.0769653,227.651474,292.9165344,302.165863,428.0944214,432.8399353,545.2041626,550.1508789,656.9483643,669.4441528,standing
Frame_158,260.236084,265.2686157,210.0220337,213.558548,250.5678711,257.2009277,220.0114288,227.5258179,300.1528015,307.3448181,433.6470947,437.8613586,545.116394,550.5293579,650.9609375,668.4958496,standing
Frame_159,257.9429321,268.1405945,205.2423248,212.8780518,252.7359314,261.1129456,216.862793,227.8321838,306.5567017,313.8063049,438.5171204,443.348999,542.3300781,551.4406738,640.5313721,670.2819214,standing
